repeat,outer_fold,overall_fold,estimator,best_params,inner_cv_score,accuracy,balanced_accuracy,f1,f2,precision,recall,sensitivity,specificity,npv,mcc,roc_auc,pr_auc,log_loss
2,2,7,RF,"{'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 75}",0.9822152481603675,0.9902912621359223,0.9923076923076923,0.987012987012987,0.994764397905759,0.9743589743589743,1.0,1.0,0.9846153846153847,1.0,0.9794737547744264,1.0,1.0,0.06792288521329586
2,2,7,LGBM,"{'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 150, 'num_leaves': 31}",0.9871659379666139,0.9805825242718447,0.9736842105263157,0.972972972972973,0.9574468085106381,1.0,0.9473684210526315,0.9473684210526315,1.0,0.9701492537313433,0.9586911737847864,0.9995951417004049,0.9993252361673411,0.0332674012920947
2,3,8,LR_ElasticNet,"{'C': 1, 'l1_ratio': 0.25}",0.9951324624697121,0.9705882352941176,0.9605263157894737,0.958904109589041,0.9358288770053476,1.0,0.9210526315789473,0.9210526315789473,1.0,0.9552238805970149,0.9379826592058804,0.9893092105263158,0.9852136419272282,0.11486649958314861
2,3,8,GNB,{'var_smoothing': np.float64(0.01)},0.9900843146196007,0.9117647058823529,0.9029605263157895,0.88,0.873015873015873,0.8918918918918919,0.868421052631579,0.868421052631579,0.9375,0.9230769230769231,0.8104323076121643,0.9761513157894737,0.9693082343540009,0.8731247894788401
2,3,8,LDA,"{'shrinkage': None, 'solver': 'svd'}",0.9884543511887198,0.9313725490196079,0.9132401315789473,0.9014084507042254,0.8648648648648648,0.9696969696969697,0.8421052631578947,0.8421052631578947,0.984375,0.9130434782608695,0.8541472693442934,0.9925986842105263,0.9875497437966392,0.1600031174996436
2,3,8,SVM,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.9941444703736488,0.9607843137254902,0.9473684210526316,0.9444444444444444,0.913978494623656,1.0,0.8947368421052632,0.8947368421052632,1.0,0.9411764705882353,0.9176629354822471,0.993421052631579,0.9903347883264779,0.09846594439459372
2,3,8,RF,"{'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 75}",0.9889577353969404,0.9117647058823529,0.9083059210526316,0.8831168831168831,0.8900523560209425,0.8717948717948718,0.8947368421052632,0.8947368421052632,0.921875,0.9365079365079365,0.8124467030316597,0.962171052631579,0.9612928795852929,0.5046433161443821
2,3,8,LGBM,"{'learning_rate': 0.05, 'max_depth': -1, 'n_estimators': 150, 'num_leaves': 31}",0.98783115617428,0.9411764705882353,0.9317434210526316,0.918918918918919,0.9042553191489363,0.9444444444444444,0.8947368421052632,0.8947368421052632,0.96875,0.9393939393939394,0.873603351065016,0.975328947368421,0.9711961100229562,0.23958275299207293
2,4,9,LR_ElasticNet,"{'C': 0.1, 'l1_ratio': 0}",0.9936017453036846,0.9607843137254902,0.9527138157894737,0.9459459459459459,0.9308510638297871,0.9722222222222222,0.9210526315789473,0.9210526315789473,0.984375,0.9545454545454546,0.916035513831031,0.998766447368421,0.9979214778383751,0.09820234552343135
2,4,9,GNB,{'var_smoothing': np.float64(0.001)},0.9804703915309854,0.9411764705882353,0.9317434210526316,0.918918918918919,0.9042553191489363,0.9444444444444444,0.8947368421052632,0.8947368421052632,0.96875,0.9393939393939394,0.873603351065016,0.9913651315789473,0.9859421427062991,0.527500784599435
2,4,9,LDA,"{'shrinkage': None, 'solver': 'svd'}",0.9860626056168021,0.9509803921568627,0.9395559210526316,0.9315068493150684,0.909090909090909,0.9714285714285714,0.8947368421052632,0.8947368421052632,0.984375,0.9402985074626866,0.895270948831327,0.9967105263157895,0.9946088910601443,0.12457256483560446
2,4,9,SVM,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.9929186448861351,0.9607843137254902,0.9527138157894737,0.9459459459459459,0.9308510638297871,0.9722222222222222,0.9210526315789473,0.9210526315789473,0.984375,0.9545454545454546,0.916035513831031,0.9979440789473684,0.9966234453076557,0.06680627356002791
2,4,9,RF,"{'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 75}",0.9889613118389171,0.9509803921568627,0.9342105263157895,0.9295774647887324,0.8918918918918919,1.0,0.868421052631579,0.868421052631579,1.0,0.927536231884058,0.8974920561468396,0.9950657894736842,0.9921710545908236,0.12173540366776193
